from,to,distance
L99,L299,6.7520219445
L102,L299,6.21335261309
L103,L299,5.35256810554
L106,L299,4.53947670804
L113,L299,7.32978708397
L116,L299,5.25056336931
L122,L299,4.75470783254
L128,L299,4.38085799242
L134,L299,4.04613145143
L135,L299,3.52522100473
L138,L299,4.19634945207
L139,L299,4.47002349201
L141,L299,4.73558491758
L145,L299,4.74801406837
L146,L299,4.72858484625
L147,L299,4.75776987726
L150,L299,4.77519652145
L151,L299,2.96333574986
L153,L299,5.30024425526
L154,L299,8.34085203318
L155,L299,7.64498950276
L156,L299,3.68623547397
L157,L299,3.25715978467
L159,L299,5.481841827
L162,L299,6.86845649212
L168,L299,5.24081537544
L171,L299,3.79705701765
L173,L299,4.13243176889
L178,L299,4.46151180937
L179,L299,4.87537496159
L185,L299,3.28275695228
L186,L299,3.54428516373
L191,L299,2.93648417878
L203,L299,1.4315478296
L206,L299,1.47044482537
L213,L299,1.52137414406
L222,L299,1.72933963737
L227,L299,2.04522130151
L229,L299,4.00315950057
L231,L299,6.21658004999
L246,L299,5.65123067222
L247,L299,3.52975317015
L249,L299,3.10630358014
L252,L299,2.27928792025
L262,L299,2.12759535939
L271,L299,1.83957538016
L273,L299,1.56234668559
L274,L299,0.707256969988
L292,L299,0.343596363478
L299,L299,0
L309,L299,0.499020869132
L310,L299,0.821349460162
L313,L299,2.17170414711
L315,L299,2.57136935023
L321,L299,2.90283951267
L323,L299,3.31729884704
L328,L299,4.1380139788
L333,L299,3.69830359786
L334,L299,3.11371968974
L336,L299,2.88536433421
L338,L299,2.5123187813
L349,L299,1.99386795927
L355,L299,5.99530251696
L361,L299,2.99940768115
L365,L299,5.78966667963
L370,L299,2.08591743121
L371,L299,4.20727305061
L375,L299,7.71888053843
L382,L299,8.06432504421
L385,L299,4.8155500058
L387,L299,3.76751969237
L392,L299,5.76963388029
L393,L299,6.04673723022
L402,L299,6.90463974768
L408,L299,4.60415955312
L411,L299,4.27366750769
L412,L299,3.74979176945
L418,L299,3.29320139227
L423,L299,2.81790142435
L430,L299,1.6174057461
L431,L299,1.20457707607
L437,L299,0.823868729157
L444,L299,0.551265185709
L445,L299,0.267118916406
L469,L299,1.01529529019
L483,L299,3.03774012113
L493,L299,2.59872187296
L495,L299,2.34480886003
L496,L299,2.11000505642
L511,L299,1.98271454108
L527,L299,5.49372972149
L529,L299,5.11395618697
L530,L299,4.62888586663
L540,L299,4.3043718665
L543,L299,5.4820287091
L554,L299,5.808820491
L556,L299,4.86897596397
L560,L299,3.32774140971
L0,L299,3.40589304684
L7,L309,7.24214049123
L18,L309,6.85851104408
L26,L309,5.93537942488
L33,L309,4.13301914037
L36,L309,2.79252472119
L38,L309,1.98180679517
L57,L309,1.37651270076
L62,L309,0.918887644681
L63,L309,1.07389306807
L70,L309,1.75392382775
L75,L309,2.21785503105
L76,L309,3.16477927418
L77,L309,3.87351642215
L78,L309,4.62131291235
L79,L309,5.2554172821
L80,L309,6.6110293326
L81,L309,7.58759338791
L82,L309,3.48017293628
L91,L309,3.41328074972
L93,L309,3.57574687502
L99,L309,6.79221038863
L102,L309,6.26636117068
L103,L309,5.41973605979
L106,L309,4.62934619966
L113,L309,6.87556634501
L116,L309,5.56638636155
L122,L309,5.07634453409
L128,L309,4.71823203996
L134,L309,4.40080878677
L135,L309,3.8690498726
L138,L309,4.57326953785
L139,L309,4.87834408427
L141,L309,5.16926536616
L145,L309,5.20082137635
L146,L309,5.20255248382
L147,L309,5.24342425225
L150,L309,5.26883309874
L151,L309,3.14369052855
L153,L309,5.78631574343
L154,L309,8.80471590173
L155,L309,8.11257464934
L156,L309,3.98617400133
L157,L309,3.51109920321
L159,L309,5.9528698032
L162,L309,7.34071977017
L168,L309,5.71423222943
L171,L309,4.21418213863
L173,L309,4.56893154262
L178,L309,4.91966112844
L179,L309,5.33841975353
L185,L309,3.65164950511
L186,L309,3.94117919537
L191,L309,3.23252691068
L203,L309,1.18515715515
L206,L309,1.08455975265
L213,L309,1.04875081716
L222,L309,1.23032319328
L227,L309,1.55807727174
L229,L309,3.64420426985
L231,L309,6.62125705433
L246,L309,6.06330497099
L247,L309,3.96541993897
L249,L309,3.54058701795
L252,L309,2.70661383967
L262,L309,2.57197760159
L271,L309,2.30375711112
L273,L309,2.02762595194
L274,L309,1.18052868704
L292,L309,0.829231059554
L299,L309,0.499020869132
L309,L309,0
L310,L309,0.322663568901
L313,L309,1.67413541654
L315,L309,2.07728819329
L321,L309,2.41288686045
L323,L309,2.83049871103
L328,L309,4.24601721111
L333,L309,3.84702587296
L334,L309,3.33431157494
L336,L309,3.08434839484
L338,L309,2.65291727066
L349,L309,2.08126323156
L355,L309,6.48780734841
L361,L309,3.04072382696
L365,L309,5.32018765098
L370,L309,2.46926147698
L371,L309,3.71386751721
L375,L309,8.14614201004
L382,L309,8.47201963334
L385,L309,4.31848811001
L387,L309,3.2793729609
L392,L309,6.23406866421
L393,L309,6.50519645504
L402,L309,7.3459896526
L408,L309,5.08413963023
L411,L309,4.75044400055
L412,L309,4.21990934465
L418,L309,3.75559258886
L423,L309,3.26870510907
L430,L309,2.03710864165
L431,L309,1.6084577796
L437,L309,1.21249132946
L444,L309,0.923157746467
L445,L309,0.442712411469
L469,L309,0.553872088775
L483,L309,3.51227155141
L493,L309,3.07296506183
L495,L309,2.80307458879
L496,L309,2.54173810025
L511,L309,2.37767997727
L527,L309,5.485251369
L529,L309,5.10759542006
L530,L309,4.63651473081
L540,L309,4.32284822796
L543,L309,5.98053759097
L554,L309,6.30526545513
L556,L309,5.36782793396
L560,L309,3.62571920885
L0,L309,3.58685641121
L7,L310,7.41241573886
L18,L310,7.01075861141
L26,L310,5.65842574963
L33,L310,3.87115693488
L36,L310,2.5600597008
L38,L310,1.79681050403
L57,L310,1.29043464172
L62,L310,1.07971198049
L63,L310,1.35879540279
L70,L310,2.07335986304
L75,L310,2.54026385629
L76,L310,3.48589496972
L77,L310,4.19366471028
L78,L310,4.94323741243
L79,L310,5.57134699313
L80,L310,6.91579942746
L81,L310,7.54830103994
L82,L310,3.53954450258
L91,L310,3.50696221219
L93,L310,3.6026930948
L99,L310,6.85599898217
L102,L310,6.33979107154
L103,L310,5.50513398828
L106,L310,4.73258834297
L113,L310,6.59425481715
L116,L310,5.79762088252
L122,L310,5.31194232405
L128,L310,4.96329705092
L134,L310,4.65592770082
L135,L310,4.12022906648
L138,L310,4.83957333636
L139,L310,5.16025185088
L141,L310,5.46362114228
L145,L310,5.50454408093
L146,L310,5.51618154402
L147,L310,5.56209211159
L150,L310,5.59048860764
L151,L310,3.27896166344
L153,L310,6.09733394047
L154,L310,9.09958379384
L155,L310,8.41016874117
L156,L310,4.18622570783
L157,L310,3.68680380138
L159,L310,6.25356075272
L162,L310,7.64173051968
L168,L310,6.01662274774
L171,L310,4.48312908289
L173,L310,4.84894387531
L178,L310,5.21269580999
L179,L310,5.63424015121
L185,L310,3.89393852077
L186,L310,4.19881909505
L191,L310,3.43505371897
L203,L310,1.10052836602
L206,L310,0.880199482952
L213,L310,0.751929408606
L222,L310,0.908539752688
L227,L310,1.25459512295
L229,L310,3.44574136213
L231,L310,6.87879240292
L246,L310,6.3261349833
L247,L310,4.24598830277
L249,L310,3.82130004814
L252,L310,2.98623209089
L262,L310,2.86144598937
L271,L310,2.60482608152
L273,L310,2.33025156879
L274,L310,1.49141448119
L292,L310,1.14696124243
L299,L310,0.821349460162
L309,L310,0.322663568901
L310,L310,0
L313,L310,1.35568315427
L315,L310,1.76341834615
L321,L310,2.10348970207
L323,L310,2.52392657407
L328,L310,4.36257705563
L333,L310,3.99052832638
L334,L310,3.5226912287
L336,L310,3.26307964987
L338,L310,2.8043906954
L349,L310,2.21392945928
L355,L310,6.8034600511
L361,L310,3.09173444734
L365,L310,5.01313723749
L370,L310,2.72664560179
L371,L310,3.39958530675
L375,L310,8.41697391829
L382,L310,8.72994724655
L385,L310,3.99984765818
L387,L310,2.97089760903
L392,L310,6.53025984163
L393,L310,6.79731790868
L402,L310,7.62646042165
L408,L310,5.39120160538
L411,L310,5.05555259194
L412,L310,4.52113176508
L418,L310,4.05256830402
L423,L310,3.55968590834
L430,L310,2.31684956742
L431,L310,1.88538787769
L437,L310,1.49079103749
L444,L310,1.20563961349
L445,L310,0.729651447547
L469,L310,0.339033009842
L483,L310,3.82691878415
L493,L310,3.38782035115
L495,L310,3.11176659806
L496,L310,2.83995800343
L511,L310,2.66078954347
L527,L310,5.5226381366
L529,L310,5.14809800021
L530,L310,4.68851643788
L540,L310,4.3837261916
L543,L310,6.30161458028
L554,L310,6.62419928533
L556,L310,5.69031874684
L560,L310,3.85396339192
L0,L310,3.75097086974
L7,L313,8.03170899297
L18,L313,7.56189233753
L26,L313,4.42384739828
L33,L313,2.73063488118
L36,L313,1.66727585746
L38,L313,1.3634315167
L57,L313,1.53805383332
L62,L313,2.08516894881
L63,L313,2.58940415858
L70,L313,3.38974051643
L75,L313,3.87515588912
L76,L313,4.83792366515
L77,L313,5.54751371669
L78,L313,6.29195694136
L79,L313,6.92683764782
L80,L313,8.2592574446
L81,L313,7.28994538262
L82,L313,3.85324768379
L91,L313,3.9550396996
L93,L313,3.78335890366
L99,L313,7.04467188593
L102,L313,6.58110977907
L103,L313,5.82038940487
L106,L313,5.14886658178
L113,L313,5.33750629677
L116,L313,6.69487218591
L122,L313,6.2354779297
L128,L313,5.93156500689
L134,L313,5.67035259901
L135,L313,5.13073129848
L138,L313,5.89602868974
L139,L313,6.27779700236
L141,L313,6.63335772364
L145,L313,6.7180887708
L146,L313,6.78101953731
L147,L313,6.85770090406
L150,L313,6.9103411498
L151,L313,4.24545143454
L153,L313,7.44924850746
L154,L313,10.423889867
L155,L313,9.74031146718
L156,L313,5.30142875846
L157,L313,4.74885990492
L159,L313,7.59085953144
L162,L313,8.97861486353
L168,L313,7.35689816844
L171,L313,5.7620097556
L173,L313,6.14948206809
L178,L313,6.53776286474
L179,L313,6.96370282351
L185,L313,5.11820466421
L186,L313,5.45484361768
L191,L313,4.57247031777
L203,L313,1.79149990113
L206,L313,1.32175452903
L213,L313,0.890365885808
L222,L313,0.459118991124
L227,L313,0.288992913243
L229,L313,2.64012013004
L231,L313,8.11974389513
L246,L313,7.5823271524
L247,L313,5.55005895124
L249,L313,5.12766383397
L252,L313,4.29581094249
L262,L313,4.18794842729
L271,L313,3.94837057442
L273,L313,3.67635943588
L274,L313,2.84579943431
L292,L313,2.50234018671
L299,L313,2.17170414711
L309,L313,1.67413541654
L310,L313,1.35568315427
L313,L313,0
L315,L313,0.42366609209
L321,L313,0.778788707977
L323,L313,1.20355570239
L328,L313,4.84792505206
L333,L313,4.59787651378
L334,L313,4.3206856673
L336,L313,4.04046399993
L338,L313,3.51897051975
L349,L313,2.9288538364
L355,L313,8.15881848387
L361,L313,3.81929218148
L365,L313,3.87994366949
L370,L313,3.99871180523
L371,L313,2.04782667117
L375,L313,9.68712451428
L382,L313,9.96632827674
L385,L313,2.64441370549
L387,L313,1.63718210254
L392,L313,7.85930646781
L393,L313,8.11820225366
L402,L313,8.9210562535
L408,L313,6.73869341696
L411,L313,6.40062683034
L412,L313,5.86110020765
L418,L313,5.38673765816
L423,L313,4.88549144918
L430,L313,3.63259253238
L431,L313,3.20243985524
L437,L313,2.81603720913
L444,L313,2.54052990633
L445,L313,2.07755974695
L469,L313,1.19980536993
L483,L313,5.10543050351
L493,L313,4.6703542636
L495,L313,4.36829140628
L496,L313,4.058378503
L511,L313,3.82876608269
L527,L313,5.64074096464
L529,L313,5.29352594328
L530,L313,4.90141707636
L540,L313,4.64798287714
L543,L313,7.65343223085
L554,L313,7.97932625319
L556,L313,7.0340045446
L560,L313,4.78509275066
L0,L313,4.4480367304
L7,L315,8.14131673097
L18,L315,7.65216726974
L26,L315,4.00697482583
L33,L315,2.34231185915
L36,L315,1.41021605167
L38,L315,1.35011235922
L57,L315,1.72604468076
L62,L315,2.40157041069
L63,L315,2.94455113801
L70,L315,3.76656929176
L75,L315,4.25955248394
L76,L315,5.23414803348
L77,L315,5.94589522936
L78,L315,6.68349593519
L79,L315,7.33269074762
L80,L315,8.67552602697
L81,L315,7.12931616434
L82,L315,3.91598326119
L91,L315,4.05624747424
L93,L315,3.80685081318
L99,L315,7.02391818337
L102,L315,6.58062824787
L103,L315,5.85056606163
L106,L315,5.21890359723
L113,L315,4.91686606349
L116,L315,6.90337876001
L122,L315,6.45559303453
L128,L315,6.16858264272
L134,L315,5.92457234322
L135,L315,5.3877372405
L138,L315,6.16308757545
L139,L315,6.56440878543
L141,L315,6.93793296472
L145,L315,7.03958488646
L146,L315,7.12410278111
L147,L315,7.2151639698
L150,L315,7.28072996706
L151,L315,4.64663992242
L153,L315,7.86070852711
L154,L315,10.8449321841
L155,L315,10.1603213368
L156,L315,5.71622538374
L157,L315,5.15929384512
L159,L315,8.00905647326
L162,L315,9.39704220289
L168,L315,7.77420307382
L171,L315,6.18561158471
L173,L315,6.57239779586
L178,L315,6.95832408275
L179,L315,7.38358019949
L185,L315,5.54095646725
L186,L315,5.87842126429
L191,L315,4.99027538355
L203,L315,2.19481213955
L206,L315,1.72533134236
L213,L315,1.30648074786
L222,L315,0.880976776538
L227,L315,0.546152701073
L229,L315,2.36918639678
L231,L315,8.54257035777
L246,L315,8.00573927562
L247,L315,5.97266025383
L249,L315,5.55001029274
L252,L315,4.71763602123
L262,L315,4.60765851628
L271,L315,4.36392771079
L273,L315,4.0908416841
L274,L315,3.25475383617
L292,L315,2.90649520524
L299,L315,2.57136935023
L309,L315,2.07728819329
L310,L315,1.76341834615
L313,L315,0.423666092091
L315,L315,0
L321,L315,0.355855176792
L323,L315,0.780000845875
L328,L315,4.94374743208
L333,L315,4.73514528982
L334,L315,4.5204746058
L336,L315,4.23874279061
L338,L315,3.70985852084
L349,L315,3.13743605045
L355,L315,8.56509417215
L361,L315,4.19008459211
L365,L315,3.66302811658
L370,L315,4.42224867662
L371,L315,1.63660219629
L375,L315,10.1107317876
L382,L315,10.3887246004
L385,L315,2.24916914991
L387,L315,1.21496395248
L392,L315,8.27936730948
L393,L315,8.53955070939
L402,L315,9.34444747709
L408,L315,7.15305301394
L411,L315,6.8160814239
L412,L315,6.27830435266
L418,L315,5.80536606925
L423,L315,5.30557236427
L430,L315,4.05346286764
L431,L315,3.62283544898
L437,L315,3.23492362192
L444,L315,2.95733668654
L445,L315,2.4901338627
L469,L315,1.57638533757
L483,L315,5.45888904603
L493,L315,5.02705665175
L495,L315,4.71575102259
L496,L315,4.39371064223
L511,L315,4.14907300904
L527,L315,5.61136962141
L529,L315,5.27713155371
L530,L315,4.91186624262
L540,L315,4.67865637836
L543,L315,8.0479154947
L554,L315,8.37981330164
L556,L315,7.42045774751
L560,L315,5.01993072195
L0,L315,4.61511637601
L7,L321,8.21937083441
L18,L321,7.71505456927
L26,L321,3.65312805593
L33,L321,2.01304356653
L36,L321,1.2363720057
L38,L321,1.40943660991
L57,L321,1.91827629139
L62,L321,2.6721432165
L63,L321,3.24016683119
L70,L321,4.07668569825
L75,L321,4.57509171765
L76,L321,5.55898056761
L77,L321,6.27223411062
L78,L321,7.0031264196
L79,L321,7.66558812071
L80,L321,9.01902572268
L81,L321,6.98235729498
L82,L321,3.97268805799
L91,L321,4.14344017846
L93,L321,3.83197834041
L99,L321,6.99524368182
L102,L321,6.57032969773
L103,L321,5.8686243895
L106,L321,5.27307484669
L113,L321,4.56128170813
L116,L321,7.06681926257
L122,L321,6.62976064602
L128,L321,6.35751138744
L134,L321,6.12838634567
L135,L321,5.59536311976
L138,L321,6.37697678663
L139,L321,6.79380357427
L141,L321,7.18183738785
L145,L321,7.29770926364
L146,L321,7.40062642953
L147,L321,7.50407901691
L150,L321,7.58096434806
L151,L321,4.99414355269
L153,L321,8.19913836912
L154,L321,11.1941749091
L155,L321,10.5082023065
L156,L321,6.07004625095
L157,L321,5.51125131977
L159,L321,8.35484588274
L162,L321,9.7429921812
L168,L321,8.11897998694
L171,L321,6.53965346144
L173,L321,6.92472802003
L178,L321,7.3071250914
L179,L321,7.73146972418
L185,L321,5.89671618663
L186,L321,6.23351544154
L191,L321,5.34526279864
L203,L321,2.54496827991
L206,L321,2.07629311778
L213,L321,1.66167708917
L222,L321,1.23384068596
L227,L321,0.858558505971
L229,L321,2.15302424331
L231,L321,8.89831310552
L246,L321,8.36110977163
L247,L321,6.32446722051
L249,L321,5.90143534067
L252,L321,5.06837559518
L262,L321,4.95573259498
L271,L321,4.70755352838
L273,L321,4.43350561968
L274,L321,3.59286254781
L292,L321,3.24093663762
L299,L321,2.90283951267
L309,L321,2.41288686045
L310,L321,2.10348970207
L313,L321,0.778788707977
L315,L321,0.355855176792
L321,L321,0
L323,L321,0.425266607878
L328,L321,5.02073486029
L333,L321,4.84742838647
L334,L321,4.68493702516
L336,L321,4.40356009383
L338,L321,3.87236629118
L349,L321,3.31905950232
L355,L321,8.89811228426
L361,L321,4.52088078496
L365,L321,3.53915623797
L370,L321,4.77609364864
L371,L321,1.30947643554
L375,L321,10.4657273524
L382,L321,10.7445582125
L385,L321,1.94202538433
L387,L321,0.867478062857
L392,L321,8.62742017768
L393,L321,8.88931620425
L402,L321,9.69774426959
L408,L321,7.49466534215
L411,L321,7.1589341634
L412,L321,6.62317951991
L418,L321,6.15194402642
L423,L321,5.65396073035
L430,L321,4.40306082411
L431,L321,3.97197231993
L437,L321,3.5825270097
L444,L321,3.30299215037
L445,L321,2.83240147297
L469,L321,1.89676762411
L483,L321,5.74637003447
L493,L321,5.31797393648
L495,L321,4.99956175447
L496,L321,4.66835267311
L511,L321,4.41231788789
L527,L321,5.58038919663
L529,L321,5.25865266923
L530,L321,4.91791124201
L540,L321,4.70303727884
L543,L321,8.36967849251
L554,L321,8.70719268173
L556,L321,7.73504840751
L560,L321,5.21066451717
L0,L321,4.75245589461
L7,L323,8.3746869523
L18,L323,7.85443219429
L26,L323,3.23932907603
L33,L323,1.65979980121
L36,L323,1.1906977513
L38,L323,1.6234353323
L57,L323,2.23222514089
L62,L323,3.04185319714
L63,L323,3.62756640098
L70,L323,4.47393638623
L75,L323,4.9760733863
L76,L323,5.96660026962
L77,L323,6.68072240041
L78,L323,7.40590739435
L79,L323,8.07878551721
L80,L323,9.43963963338
L81,L323,6.87075667702
L82,L323,4.12314352296
L91,L323,4.32568496946
L93,L323,3.94854381533
L99,L323,7.03029184031
L102,L323,6.62870122881
L103,L323,5.96302930608
L106,L323,5.41157810067
L113,L323,4.14114548948
L116,L323,7.31782890372
L122,L323,6.89302198146
L128,L323,6.63668442717
L134,L323,6.42325131733
L135,L323,5.89541527776
L138,L323,6.6814246188
L139,L323,7.11295204002
L141,L323,7.51473682631
L145,L323,7.64431165944
L146,L323,7.76466536431
L147,L323,7.87956359499
L150,L323,7.96668261502
L151,L323,5.39986688919
L153,L323,8.61635233722
L154,L323,11.6180506674
L155,L323,10.9313891399
L156,L323,6.48646059786
L157,L323,5.92414511986
L159,L323,8.77691680029
L162,L323,10.1650996476
L168,L323,8.54045346711
L171,L323,6.96490253411
L173,L323,7.34981877411
L178,L323,7.73087244559
L179,L323,8.15474232682
L185,L323,6.32054611809
L186,L323,6.65839555036
